exposure,outcome,SNP,b,se,p,lci,uci
erythronate*,CAD,rs750528,2.77643192488263,1.17981220657277,0.0186084691988212,0.46404249147927,5.08882135828599
erythronate*,CAD,All - Inverse variance weighted,1.83883549764547,1.06901110462404,0.085409251151983,-0.256387766491027,3.93405876178196
erythronate*,CAD,All - MR Egger,4.0871908163472,3.87878410277413,0.332579470781451,-3.51508632889661,11.689467961591
X-12092,CAD,rs12411523,0.9596875,0.307859375,0.00182520826666522,0.356294212696989,1.56308078730301
X-12092,CAD,rs13410232,-1.0133676975945,0.41386941580756,0.0143444316330454,-1.82453684687995,-0.202198548309052
X-12092,CAD,rs17279437,0.80556768558952,0.384087336244541,0.0359621175973677,0.0527703396322927,1.55836503154675
X-12092,CAD,rs8101881,-0.696192170818505,0.333846975088968,0.03703635152335,-1.35052021834052,-0.0418641232964877
X-12092,CAD,All - Inverse variance weighted,0.106524002601577,0.499902770843408,0.831257199429262,-0.873267424023283,1.08631542922644
X-12092,CAD,All - MR Egger,3.72673999980004,2.778179158147,0.311809022656993,-1.71839109276789,9.17187109236797
X-12093,CAD,rs10191517,0.373038147138965,0.142769754768392,0.00897866652411163,0.0932145697112999,0.652861724566629
X-12093,CAD,rs10469966,0.25189453125,0.115798828125,0.0296093625527179,0.0249329986730562,0.478856063826944
X-12093,CAD,rs11676273,-0.732672413793103,0.352229885057471,0.0375166141786993,-1.42303030278443,-0.0423145248017769
X-12093,CAD,rs12618600,0.292146529562982,0.12719794344473,0.021630947469044,0.0428431415037485,0.541449917622216
X-12093,CAD,rs12620074,-0.562976377952756,0.184855118110236,0.00232293294775925,-0.925285751806717,-0.200667004098795
X-12093,CAD,rs12624267,0.302720897615708,0.138915848527349,0.0293192298497905,0.0304508376202823,0.574990957611134
X-12093,CAD,rs13008860,0.284226361031519,0.139348137535817,0.0413816704455072,0.0111090301485841,0.557343691914453
X-12093,CAD,rs17008991,0.609291338582677,0.244355643044619,0.0126504374986568,0.130363078796098,1.08821959836926
X-12093,CAD,rs17009372,0.413333333333333,0.201195340501792,0.0399381342696847,0.0189977120925481,0.807668954574119
X-12093,CAD,rs17349818,0.684930291508238,0.307984790874525,0.0261545361289558,0.0812911936080697,1.28856938940841
X-12093,CAD,rs1864490,0.661543209876543,0.32833024691358,0.043918129966145,0.0180277508907829,1.3050586688623
X-12093,CAD,rs2567601,0.453359477124183,0.186186928104575,0.0148930481017841,0.0884398036470673,0.818279150601299
X-12093,CAD,rs6742619,0.420166051660517,0.192723247232472,0.0292461660109124,0.0424354281012623,0.797896675219771
X-12093,CAD,rs6759452,0.396345707656613,0.15938747099768,0.0128941160195161,0.0839520049142378,0.708739410398987
X-12093,CAD,All - Inverse variance weighted,0.283635926890243,0.0766361258671281,0.000214689357721281,0.133431880275994,0.433839973504493
X-12093,CAD,All - MR Egger,0.468548173011557,0.296897558789615,0.140515732869322,-0.113360349313952,1.05045669533706
X-12094,CAD,rs4954179,-1.30182926829268,0.627987804878049,0.0381707163085383,-2.53266274858403,-0.0709957880013408
X-12094,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12094,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12095,CAD,rs16830291,-1.6803305785124,0.815066115702479,0.0392469710207496,-3.27783081030821,-0.082830346716581
X-12095,CAD,rs16831001,-1.30247058823529,0.613047058823529,0.0336212562104865,-2.50402074435762,-0.100920432112969
X-12095,CAD,rs9825012,-1.72755760368664,0.732311059907834,0.0183218410515332,-3.16286090658634,-0.292254300786928
X-12095,CAD,All - Inverse variance weighted,-1.52821965350897,0.407205486287813,0.000174769450652581,-2.32632774094021,-0.730111566077741
X-12095,CAD,All - MR Egger,-1.66486858247898,1.04936103180616,0.358034357396762,-3.72157841159884,0.391841246640874
X-12100,CAD,rs10016594,-2.83223529411765,1.09777647058824,0.00988076127472602,-4.98383763954608,-0.680632948689213
X-12100,CAD,rs1218924,2.2718085106383,1.02110638297872,0.0260913112120378,0.270476775616037,4.27314024566056
X-12100,CAD,rs12917932,2.00698924731183,1.00031182795699,0.0448174681896366,0.0464140912067028,3.96756440341695
X-12100,CAD,rs2278908,2.32827586206897,1.1675632183908,0.0461375667707284,0.0398940043493154,4.61665771978862
X-12100,CAD,rs4843718,1.51658227848101,0.668613924050633,0.0233140878413662,0.206123067779774,2.82704148918225
X-12100,CAD,rs4930243,2.38132530120482,1.13025301204819,0.0351266145164519,0.166070104172446,4.59658049823719
X-12100,CAD,rs731710,2.44959595959596,1.00420202020202,0.0147138816097888,0.481396166797637,4.41779575239428
X-12100,CAD,rs8045299,2.9861797752809,1.27643820224719,0.0193114912314958,0.484406870385352,5.48795268017645
X-12100,CAD,rs876985,1.94976,0.819576,0.0173603255199539,0.343420557406601,3.5560994425934
X-12100,CAD,All - Inverse variance weighted,1.65671096840874,0.507173075277279,0.00108862972804339,0.66267000693685,2.65075192988063
X-12100,CAD,All - MR Egger,2.24497856203998,2.4846262354446,0.396263500887588,-2.62479937447477,7.11475649855473
eicosenoate (20:1n9 or 11),CAD,rs1115214,0.893968957871397,0.392769401330377,0.0228420783142756,0.1241550770345,1.66378283870829
eicosenoate (20:1n9 or 11),CAD,rs2527641,1.13144444444444,0.527205555555556,0.0318636998895329,0.0981405431061251,2.16474834578276
eicosenoate (20:1n9 or 11),CAD,rs4680042,-1.09740740740741,0.493365079365079,0.0261261597062755,-2.06438519419271,-0.130429620622107
eicosenoate (20:1n9 or 11),CAD,All - Inverse variance weighted,0.377574448757669,0.669286762842488,0.572655792615512,-0.934203501743008,1.68935239925835
eicosenoate (20:1n9 or 11),CAD,All - MR Egger,1.42517958157071,2.2628452835398,0.642183977544653,-3.00991567675362,5.86027483989504
X-12188,CAD,rs6978556,0.474135514018692,0.195828271028037,0.0154702103528478,0.0903191556489898,0.857951872388393
X-12188,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12188,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12189,CAD,rs7211936,0.122373737373737,0.0571942640692641,0.0323858480470597,0.0102750396757065,0.234472435071768
X-12189,CAD,rs7222177,0.109722872053266,0.0536982184631996,0.0410203504227597,0.00447629783143125,0.214969446275101
X-12189,CAD,rs9900656,0.139627898615855,0.0612478878303074,0.0226244323474413,0.0195842443393032,0.259671552892406
X-12189,CAD,All - Inverse variance weighted,0.122604598686236,0.0329856168322123,0.000201673527570188,0.0579539776872614,0.18725521968521
X-12189,CAD,All - MR Egger,2.95001630414849,23.6441580288287,0.920979056721958,-43.3916818771293,49.2917144854263
X-12206,CAD,rs12521058,1.10497461928934,0.532223350253807,0.0378802344932745,0.0618360210606317,2.14811321751805
X-12206,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12206,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12230,CAD,rs11163350,1.13941176470588,0.368018382352941,0.00196102098922074,0.418108989645427,1.86071453976634
X-12230,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12230,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12231,CAD,rs4680,0.968212927756654,0.356942965779468,0.00667748839318991,0.268617570293985,1.66780828521932
X-12231,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12231,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12236,CAD,rs7956425,-0.292225806451613,0.133810752688172,0.0289715175076204,-0.554490062464626,-0.0299615504385995
X-12236,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12236,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12244,CAD,rs11709991,1.51625,0.684355263157895,0.0267196622093375,0.174938331580096,2.8575616684199
X-12244,CAD,rs13087758,1.88725806451613,0.901959677419355,0.0364029831141198,0.119449581266829,3.65506654776543
X-12244,CAD,rs6106171,-2.45432203389831,0.896822033898305,0.00620611358490362,-4.21206092088094,-0.696583146915668
X-12244,CAD,rs6804368,0.932941176470588,0.415045248868778,0.0245885668394386,0.119467436733319,1.74641491620786
X-12244,CAD,rs6925686,1.72071942446043,0.793532374100719,0.0301259834371961,0.165424550656457,3.27601429826441
X-12244,CAD,rs7648352,1.02555555555556,0.49273544973545,0.0374017652550625,0.0598118201679282,1.99129929094318
X-12244,CAD,rs9342183,2.01133333333333,0.769446666666667,0.00894891227609873,0.503245578642271,3.5194210880244
X-12244,CAD,rs9362622,1.76257352941176,0.799294117647059,0.0274426835352513,0.195985845768809,3.32916121305472
X-12244,CAD,rs9839109,1.14430107526882,0.541387096774194,0.034545450118323,0.0832018638966974,2.20540028664094
X-12244,CAD,All - Inverse variance weighted,1.09447648103891,0.329007077105856,0.000879109946496222,0.449634459252637,1.73931850282518
X-12244,CAD,All - MR Egger,1.64304952205455,1.69729142670408,0.365271925451377,-1.68358054555405,4.96967958966314
X-12253,CAD,rs12503398,-0.721205211726384,0.330765472312704,0.029226889142615,-1.36949362478866,-0.0729167986641051
X-12253,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12253,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12261,CAD,rs11722055,0.237427536231884,0.113743961352657,0.0368532693880929,0.0144934685217606,0.460361603942008
X-12261,CAD,rs1859025,0.464395604395604,0.215608791208791,0.0312495324208663,0.0418101388761575,0.886981069915051
X-12261,CAD,All - Inverse variance weighted,0.286841926594537,0.10060297066803,0.00435508382947213,0.0896637273474593,0.484020125841614
X-12261,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12329,CAD,rs7150140,0.13336295503212,0.0465389721627409,0.00416195036471792,0.0421482457156356,0.224577664348604
X-12329,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12329,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-10346,CAD,rs1986163,0.238859848484848,0.118206818181818,0.0433114160825178,0.00717874212141048,0.470540954848287
X-10346,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-10346,CAD,All - MR Egger,NA,NA,NA,NA,NA
ADpSGEGDFXAEGGGVR*,CAD,rs2073824,0.776141479099678,0.305800643086817,0.0111467727391441,0.17678323220033,1.37549972599903
ADpSGEGDFXAEGGGVR*,CAD,rs3758348,1.43353728489484,0.305321223709369,2.66375552206764e-06,0.835118682708778,2.0319558870809
ADpSGEGDFXAEGGGVR*,CAD,rs558240,0.852763532763533,0.280760683760684,0.00238682062029131,0.302482704317753,1.40304436120931
ADpSGEGDFXAEGGGVR*,CAD,rs612169,0.959557522123894,0.209300884955752,4.54890836489765e-06,0.549335325678258,1.36977971856953
ADpSGEGDFXAEGGGVR*,CAD,rs630014,1.09249283667622,0.26780229226361,4.5137465182699e-05,0.567609988862272,1.61737568449016
ADpSGEGDFXAEGGGVR*,CAD,rs633862,0.881228070175438,0.32698947368421,0.00703941622652485,0.240340478430678,1.5221156619202
ADpSGEGDFXAEGGGVR*,CAD,rs638756,0.913206349206349,0.346193650793651,0.00834338848131739,0.234679261974358,1.59173343643834
ADpSGEGDFXAEGGGVR*,CAD,rs651007,1.11594180704441,0.173255742725881,1.18681794150477e-10,0.776366791186947,1.45551682290187
ADpSGEGDFXAEGGGVR*,CAD,rs6597604,1.09952380952381,0.368744897959184,0.00286558441890064,0.376797090040913,1.82225052900671
ADpSGEGDFXAEGGGVR*,CAD,All - Inverse variance weighted,1.02719541492972,0.0879624750545751,1.65807251078315e-31,0.854792131831747,1.19959869802769
ADpSGEGDFXAEGGGVR*,CAD,All - MR Egger,1.3636486805515,0.317171316945132,0.00356919820185713,0.742004322409907,1.9852930386931
1-eicosatrienoylglycerophosphocholine*,CAD,rs174479,-1.01808163265306,0.49729387755102,0.0406341873923071,-1.99275972238533,-0.0434035429207899
1-eicosatrienoylglycerophosphocholine*,CAD,rs174528,-1.35602409638554,0.600789156626506,0.0240036059942745,-2.53354920567569,-0.178498987095397
1-eicosatrienoylglycerophosphocholine*,CAD,rs174538,-1.1289400921659,0.477760368663595,0.0181284537700278,-2.06533320798712,-0.192546976344675
1-eicosatrienoylglycerophosphocholine*,CAD,rs174541,-1.37175609756098,0.489356097560976,0.005060049847401,-2.33087642439556,-0.412635770726395
1-eicosatrienoylglycerophosphocholine*,CAD,rs174601,-1.00934579439252,0.486238317757009,0.0379101129446202,-1.9623553850996,-0.0563362036854427
1-eicosatrienoylglycerophosphocholine*,CAD,rs174611,-1.32299539170507,0.517410138248848,0.0105592318088099,-2.3371006279087,-0.308890155501437
1-eicosatrienoylglycerophosphocholine*,CAD,rs174626,-1.40373563218391,0.556936781609195,0.0117202304707355,-2.49531166580358,-0.312159598564236
1-eicosatrienoylglycerophosphocholine*,CAD,rs3198697,-1.12093264248705,0.522481865284974,0.0319208716612319,-2.1449782810209,-0.0968870039531893
1-eicosatrienoylglycerophosphocholine*,CAD,rs422249,-1.24018433179723,0.487672811059908,0.0109884350430556,-2.19600547771406,-0.284363185880409
1-eicosatrienoylglycerophosphocholine*,CAD,All - Inverse variance weighted,-1.20847456662231,0.170429326305027,1.33371162120313e-12,-1.54250990808959,-0.874439225155037
1-eicosatrienoylglycerophosphocholine*,CAD,All - MR Egger,-0.410429962214698,1.54540712389168,0.798213965258081,-3.43937226649403,2.61851234206463
X-12407,CAD,rs13103561,-0.52944976076555,0.238382775119617,0.0263505018985542,-0.996671414534711,-0.0622281069963897
X-12407,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12407,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12428,CAD,rs4781436,-0.415186232909005,0.159838283828383,0.00938943595655561,-0.728463512563326,-0.101908953254684
X-12428,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12428,CAD,All - MR Egger,NA,NA,NA,NA,NA
1-eicosadienoylglycerophosphocholine*,CAD,rs1535,-1.15261083743842,0.49728078817734,0.0204587250901721,-2.1272632724697,-0.177958402407146
1-eicosadienoylglycerophosphocholine*,CAD,rs174449,-1.56239263803681,0.600049079754601,0.00922033343091772,-2.73846722331223,-0.386318052761389
1-eicosadienoylglycerophosphocholine*,CAD,All - Inverse variance weighted,-1.31945809804944,0.382886435696704,0.000568777499201774,-2.0699017221839,-0.569014473914991
1-eicosadienoylglycerophosphocholine*,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12435,CAD,rs10762411,-0.194618249534451,0.0912616387337058,0.0329632405952116,-0.37348777462262,-0.0157487244462818
X-12435,CAD,rs17115338,-0.136732717520858,0.0562899284862932,0.0151372081391342,-0.247058950046328,-0.0264064849953883
X-12435,CAD,rs827283,-0.274387489139878,0.0971511728931364,0.00473787882695585,-0.46480028906625,-0.0839746892135071
X-12435,CAD,All - Inverse variance weighted,-0.17649271029955,0.0429687895422471,4.00028951402762e-05,-0.260709990261636,-0.0922754303374645
X-12435,CAD,All - MR Egger,-0.119779717110688,0.0686402572337881,0.331278244688618,-0.254312149178477,0.0147527149571019
X-12441,CAD,rs1671152,0.418798798798799,0.193638138138138,0.030557267527064,0.0392750220146563,0.798322575582941
X-12441,CAD,rs2070590,-0.430660550458716,0.175040366972477,0.0138801616439799,-0.773733365565445,-0.0875877353519862
X-12441,CAD,rs2440129,-0.220741525423729,0.110722457627119,0.0461906156174671,-0.437753554652644,-0.00372949619481408
X-12441,CAD,All - Inverse variance weighted,-0.148302529595133,0.202968353945343,0.464981820399769,-0.546113193329384,0.249508134139119
X-12441,CAD,All - MR Egger,-0.107990019107113,1.19499266557629,0.942625298380317,-2.45013260542616,2.23415256721194
X-12442,CAD,rs924087,0.733421052631579,0.373582706766917,0.0496218565752269,0.00121240212143325,1.46562970314172
X-12442,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-12442,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12450,CAD,rs10232298,1.68356589147287,0.788348837209302,0.0327153310831134,0.138430563288606,3.22870121965713
X-12450,CAD,rs9291126,-1.50397660818713,0.725327485380117,0.0381244807672537,-2.92559235652917,-0.0823608598451031
X-12450,CAD,All - Inverse variance weighted,-0.0426878563777068,1.58825539020112,0.978557679412291,-3.15561121942351,3.0702355066681
X-12450,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-12456,CAD,rs10444413,-0.771067961165049,0.27275145631068,0.0046986546208487,-1.30565099226483,-0.236484930065267
X-12456,CAD,rs10841753,-0.656701680672269,0.238571428571429,0.00591165433204176,-1.12429308841254,-0.189110272931999
X-12456,CAD,rs10841781,-0.763341772151899,0.296073417721519,0.00993113642538864,-1.34363500766576,-0.183048536638039
X-12456,CAD,rs11045805,-0.978831908831909,0.384561253561254,0.0109177262555051,-1.73255811566154,-0.225105702002276
X-12456,CAD,rs11045834,-0.681796246648794,0.270112600536193,0.0115988780683398,-1.21120721547019,-0.152385277827401
X-12456,CAD,rs11045907,-0.724013452914798,0.234134529147982,0.00198614165702121,-1.18290869758209,-0.26511820824751
X-12456,CAD,rs11045913,-0.447529137529138,0.217230769230769,0.0393836891773267,-0.873293621555377,-0.0217646535028982
X-12456,CAD,rs11045917,-0.626452282157676,0.298184647302905,0.0356508771330473,-1.21088345161415,-0.042021112701205
X-12456,CAD,rs11045923,-0.881301115241636,0.369617100371747,0.0171087450050132,-1.60573732004039,-0.156864910442885
X-12456,CAD,rs12829704,-0.656648936170213,0.23433865248227,0.00507653592660723,-1.11594425522111,-0.197353617119317
X-12456,CAD,rs4149000,-0.438233532934132,0.215303892215569,0.0418087778745849,-0.86022140740794,-0.0162456584603232
X-12456,CAD,rs4149022,-1.25180327868852,0.438561475409836,0.00431264366598052,-2.11136797549855,-0.392238581878497
X-12456,CAD,rs4149032,-0.80224043715847,0.262516393442623,0.00224338790069769,-1.31676311365736,-0.287717760659582
X-12456,CAD,rs4149033,-0.569679633867277,0.271048054919908,0.0355737634410955,-1.10092405958993,-0.0384352081446218
X-12456,CAD,rs4149056,-0.455366459627329,0.167947826086957,0.00670085027436238,-0.784538150039561,-0.126194769215098
X-12456,CAD,rs4363657,-0.391622691292876,0.161637203166227,0.0153992853878934,-0.708425788060464,-0.0748195945252877
X-12456,CAD,rs7976818,-1.25824817518248,0.40878102189781,0.00208360378707012,-2.05944425566567,-0.457052094699295
X-12456,CAD,All - Inverse variance weighted,-0.616507403491218,0.0604449428598942,1.99322700866973e-24,-0.734977314544192,-0.498037492438244
X-12456,CAD,All - MR Egger,-0.0989332350433353,0.188896567351805,0.608109432014668,-0.469163703856118,0.271297233769448
octanoylcarnitine,CAD,rs11642957,1.52797619047619,0.555035714285714,0.0059063964217255,0.440126180342727,2.61582620060965
octanoylcarnitine,CAD,rs1967120,1.13616822429907,0.456135514018692,0.012743548797155,0.242159044752765,2.03017740384537
octanoylcarnitine,CAD,rs4672596,2.04506578947368,0.633046052631579,0.00123566723408563,0.804318325760542,3.28581325318683
octanoylcarnitine,CAD,rs7130402,1.78274691358025,0.601577160493827,0.00304206423449509,0.603677345090474,2.96181648207002
